Ignas              Pavardenis1 |   5  5  9  7  1  9  8  8  7  6 |   4 ; final points:  5.00
Alma               Pavardaite7 |   1  7  6 10  7  1  6  5  7  2 |  10 ; final points:  8.08
Alma               Pavardaite5 |   6  4  9  9  8 10  5  1  9  6 |   9 ; final points:  8.08
Jonas              Pavardenis8 |   3  9  5  5  4  7  1  8  5  5 |  10 ; final points:  8.08
Jonas              Pavardenis4 |  10  6  8  6  8  2  5  9  6  7 |   9 ; final points:  8.08
Darius             Pavardenis9 |   5  8  3  1  8  8  8  2  5  4 |  10 ; final points:  8.08
Egle               Pavardaite7 |   4 10 10  7 10  8  6  4  2  6 |   9 ; final points:  8.08
Alma               Pavardaite7 |   1  3  8  5  8  5  8  1  8  5 |  10 ; final points:  8.08
Darius             Pavardenis6 |   7  3  3  9  6  2  6  8  3  5 |  10 ; final points:  8.08
Egle               Pavardaite7 |   5  7  8  7  9  7  7  2  8  7 |   9 ; final points:  8.08
Irena              Pavardaite2 |   6  3  9  7  5 10  6  9  2 10 |   9 ; final points:  8.08
Irma               Pavardaite6 |   7  5  7  9 10  9  5  1  4 10 |   9 ; final points:  8.08
Alma               Pavardaite5 |   6  7  5 10 10  5  1  9  6  9 |   9 ; final points:  8.12
Irena              Pavardaite7 |   6  6  6  3  1 10  1  6  9  5 |  10 ; final points:  8.12
Darius             Pavardenis4 |   9  7  6  7  8  9  6  5  8  3 |   9 ; final points:  8.12
Simas              Pavardenis9 |   7  1  8  3  5  7  9  2  8  3 |  10 ; final points:  8.12
Alma               Pavardaite2 |   1 10  8  2  7  6  5  3  8  3 |  10 ; final points:  8.12
Simas              Pavardenis9 |   6 10  9  7  3  4  9  5 10  5 |   9 ; final points:  8.12
Irma               Pavardaite4 |   1  3  7  7  4  8 10  4  4  5 |  10 ; final points:  8.12
Ignas              Pavardenis8 |   7  8  2  4  2  6 10  7  5  2 |  10 ; final points:  8.12
Irma               Pavardaite5 |   9  7  2  5  7  8  7  7  8  8 |   9 ; final points:  8.12
Irena              Pavardaite7 |   7 10  5  7  7  8  4  9  4  7 |   9 ; final points:  8.12
Egle              Pavardaite10 |   4 10  2  7  5  2  9  4  5  5 |  10 ; final points:  8.12
Petras             Pavardenis8 |   5  7  7  3  5  8  4  2  7  5 |  10 ; final points:  8.12
Jolanta            Pavardaite4 |  10  4  5  3  7  9  4  1  9  1 |  10 ; final points:  8.12
Darius             Pavardenis7 |   9  6  2  5  1  8  4  3  9  6 |  10 ; final points:  8.12
Egle               Pavardaite1 |  10  5  3 10 10  2 10  9  2  7 |   9 ; final points:  8.12
Irma               Pavardaite1 |   1  1  8  4  4  3  7 10  9  6 |  10 ; final points:  8.12
Irena              Pavardaite3 |   1  5  6  1  6  9  8  3  6  8 |  10 ; final points:  8.12
Petras             Pavardenis3 |   3  3 10  9 10  1  4  2 10  1 |  10 ; final points:  8.12
Egle               Pavardaite7 |  10  1  6  5  7  4  5  3  3  9 |  10 ; final points:  8.12
Irena              Pavardaite7 |   6  9 10  1  2  6 10  2  6  1 |  10 ; final points:  8.12
Irma               Pavardaite3 |   1 10 10  5 10  9 10  5  7  1 |   9 ; final points:  8.12
Jolanta           Pavardaite10 |   7  6  1  4  8  7  7  2  3  8 |  10 ; final points:  8.12
Darius             Pavardenis3 |   9  1  1 10  1  2  3  9  7 10 |  10 ; final points:  8.12
Ignas              Pavardenis2 |   1 10  1  1  4  4  6  8 10  8 |  10 ; final points:  8.12
Irena             Pavardaite10 |   6  6  7  5  3 10 10  7  7  7 |   9 ; final points:  8.12
Egle               Pavardaite5 |   7  3  7  9  2  8  1  7  6  3 |  10 ; final points:  8.12
Irena              Pavardaite1 |   4  4  7  4  5  8  6  5  5  5 |  10 ; final points:  8.12
Egle               Pavardaite5 |   3  6  5  2  8 10  3  6  7  3 |  10 ; final points:  8.12
Irma               Pavardaite6 |   1  5  5  1  2  7  7  7 10  8 |  10 ; final points:  8.12
Irma               Pavardaite6 |  10  6  3  7  1  9  7 10  7  8 |   9 ; final points:  8.12
Ignas              Pavardenis8 |   5  8  1  2  8  3  6  7  7  6 |  10 ; final points:  8.12
Irma               Pavardaite2 |   5  5  4  5  7  4  7  2  9  5 |  10 ; final points:  8.12
Petras             Pavardenis9 |   8 10 10  5  2  6  1  1  5  5 |  10 ; final points:  8.12
Jonas              Pavardenis9 |   8  9  1  8  8  9  6  8  4  7 |   9 ; final points:  8.12
Irma               Pavardaite5 |   4  7  7  6  1  6  9  1  3  9 |  10 ; final points:  8.12
Jonas              Pavardenis8 |   7  8  1  8  1 10  1  7  7  3 |  10 ; final points:  8.12
Ignas              Pavardenis1 |   5  9 10  3  5 10  4  7  6  9 |   9 ; final points:  8.12
Jolanta            Pavardaite1 |   4  8  2  8  9  1 10  4  1  6 |  10 ; final points:  8.12
Jolanta            Pavardaite5 |   7  3  4  5  5  5  6 10  4  4 |  10 ; final points:  8.12
Jolanta            Pavardaite6 |   5  7  7  1 10  3  5  9  1  5 |  10 ; final points:  8.12
Alma               Pavardaite9 |  10  3  1  5  9 10  9 10  1 10 |   9 ; final points:  8.12
Irena              Pavardaite9 |   6 10  1  3  3  8 10  7  1  4 |  10 ; final points:  8.12
Jolanta            Pavardaite4 |   4  3  7  6  9  8  6  1  1  8 |  10 ; final points:  8.12
Irma              Pavardaite10 |   1  1  8  1 10  7 10  4  4  7 |  10 ; final points:  8.12
Jolanta            Pavardaite8 |   2  9  5 10  3 10  3  4  3  4 |  10 ; final points:  8.12
Alma               Pavardaite7 |   5  5  7  5  3  6  8  3  7  4 |  10 ; final points:  8.12
Jonas              Pavardenis5 |   8  5  5  9  2  2  4  4  7  7 |  10 ; final points:  8.12
Egle               Pavardaite1 |  10  9  4  5 10  8  4  7  4  7 |   9 ; final points:  8.12
Irena              Pavardaite6 |   8  9  2 10  6  2  4  5  5  2 |  10 ; final points:  8.12
Irma               Pavardaite7 |   3  8  2  1  9  6  5  5  6  8 |  10 ; final points:  8.12
Jolanta            Pavardaite6 |   7  2  3  3  7  4  8  7  4  8 |  10 ; final points:  8.12
Jolanta            Pavardaite2 |   3  5  2  8  5  8 10  8 10  9 |   9 ; final points:  8.12
Alma               Pavardaite3 |  10  6  7  9  3  3  3  2  8  2 |  10 ; final points:  8.12
Egle               Pavardaite5 |   6  8  4  4 10 10 10  3  7  6 |   9 ; final points:  8.12
Irma               Pavardaite9 |   9  5  1  5  2  8  8  2  4  9 |  10 ; final points:  8.12
Petras             Pavardenis6 |   4  7  3 10  2  3  9  1  9  5 |  10 ; final points:  8.12
Irma               Pavardaite1 |   6 10  5  6  8  6  1  5  3  3 |  10 ; final points:  8.12
Simas              Pavardenis2 |  10  8  3  5  8  2  1  3  6  7 |  10 ; final points:  8.12
Petras             Pavardenis7 |   1  1  5  4 10  7  7  5  5  9 |  10 ; final points:  8.16
Alma               Pavardaite7 |   8  7  7 10  5  1  9  6  8  8 |   9 ; final points:  8.16
Jonas              Pavardenis5 |   7  5  7  1  1  6  7  8  8  4 |  10 ; final points:  8.16
Darius             Pavardenis9 |   7  8  3  2  6  4 10 10  1  3 |  10 ; final points:  8.16
Egle              Pavardaite10 |  10  2  7  5  3  2  1  6  9  9 |  10 ; final points:  8.16
Alma               Pavardaite7 |   1  6  1  7  8 10  6  2  9  4 |  10 ; final points:  8.16
Darius             Pavardenis9 |   8  3  1  4  7  3  3 10  7  8 |  10 ; final points:  8.16
Darius             Pavardenis7 |   3  6  6  4  9  6  4  1 10  5 |  10 ; final points:  8.16
Ignas              Pavardenis5 |   8  4  4  2  7  9  6  1  7  6 |  10 ; final points:  8.16
Irena              Pavardaite1 |  10  5  8  7  1  7  3  8  2  3 |  10 ; final points:  8.16
Irma               Pavardaite3 |   3  4  4  6  8  8  1  4 10  6 |  10 ; final points:  8.16
Simas              Pavardenis3 |   2  4  7  8 10  1  4  7  9  2 |  10 ; final points:  8.16
Irena              Pavardaite9 |   8  4  8  4  3  8 10  3  1  5 |  10 ; final points:  8.16
Jonas              Pavardenis9 |   7  2  6  9  3  4  5  4  9  5 |  10 ; final points:  8.16
Ignas              Pavardenis2 |   7  4 10 10  7  3  9  1  2  1 |  10 ; final points:  8.16
Irma              Pavardaite10 |  10  8  9  1  2  6  5  9  2  2 |  10 ; final points:  8.16
Simas              Pavardenis1 |   9 10  8  4  3  4  9  5  1  1 |  10 ; final points:  8.16
Petras             Pavardenis7 |   5  7  1  3  4  6  9  8 10  1 |  10 ; final points:  8.16
Egle              Pavardaite10 |   2  5 10  7  9  9  9  8  6  4 |   9 ; final points:  8.16
Jonas             Pavardenis10 |   2  6  5  5  2  5 10  6  5  8 |  10 ; final points:  8.16
Irma               Pavardaite3 |   8  2  5  4  9 10 10  9  6  6 |   9 ; final points:  8.16
Irena              Pavardaite5 |   7  1 10  1 10  6  8  1  8  2 |  10 ; final points:  8.16
Petras             Pavardenis2 |   1 10  4  1  7  8  2  5 10  6 |  10 ; final points:  8.16
Jonas              Pavardenis5 |   6 10  9  1 10  5  8  3  8  9 |   9 ; final points:  8.16
Simas              Pavardenis6 |   3  5 10 10  2  1  8  5  1  9 |  10 ; final points:  8.16
Egle               Pavardaite3 |   3  6  8  1 10  2  5  2 10  7 |  10 ; final points:  8.16
Simas              Pavardenis1 |   3  8 10  4  6  9  9  3  7 10 |   9 ; final points:  8.16
Irma               Pavardaite9 |   7 10  2  3  2  9 10  5  5  1 |  10 ; final points:  8.16
Petras            Pavardenis10 |   5  7  8  2  7  9  1  6  4  5 |  10 ; final points:  8.16
Petras             Pavardenis5 |   5  6  1  3 10  1  4  8 10  6 |  10 ; final points:  8.16
Darius             Pavardenis3 |   8 10  9  9  1  9  1 10  5  7 |   9 ; final points:  8.16
Petras             Pavardenis8 |   1  2  6  5  5  7 10  4  8  6 |  10 ; final points:  8.16
Irma               Pavardaite6 |   3  9  5  9  3  6  8  2  6  3 |  10 ; final points:  8.16
Jonas              Pavardenis8 |   7  8  5  2  7  4  6  2  3 10 |  10 ; final points:  8.16
Jonas              Pavardenis7 |   9  5  4  4  2  3  4  8  9  6 |  10 ; final points:  8.16
Alma               Pavardaite4 |   7  4  2  9  6  5  5 10  2  4 |  10 ; final points:  8.16
Petras             Pavardenis3 |   5  1  2  9 10  7  9  6  1  4 |  10 ; final points:  8.16
Jolanta            Pavardaite4 |   8  5  9  1  7  1  3  2  8 10 |  10 ; final points:  8.16
Darius            Pavardenis10 |   3  9  1  8  5  8  2  6  2 10 |  10 ; final points:  8.16
Darius             Pavardenis5 |  10  1  2  7  8  4  5  7  3  7 |  10 ; final points:  8.16
Simas              Pavardenis2 |   5  2  7  3  7  4  8  7  6  5 |  10 ; final points:  8.16
Simas              Pavardenis9 |   8  5  4  7  4  9  6  1  9  1 |  10 ; final points:  8.16
Alma               Pavardaite5 |   7  8  2  4 10  1  1 10  2  9 |  10 ; final points:  8.16
Darius             Pavardenis3 |   2  9  6  1  6  2  7  9 10  2 |  10 ; final points:  8.16
Darius             Pavardenis3 |   8  8  2  8  6 10  9  5  6  7 |   9 ; final points:  8.16
Irma               Pavardaite6 |   1  8  2  7 10  4  8  4  1  9 |  10 ; final points:  8.16
Alma               Pavardaite4 |   3  5  8  7  7  4  1  6  3 10 |  10 ; final points:  8.16
Jonas              Pavardenis3 |  10  2  9  5 10  2  2  3 10  1 |  10 ; final points:  8.16
Petras             Pavardenis9 |   9  8  7  7  6  8  9  4  5  6 |   9 ; final points:  8.16
Jolanta            Pavardaite6 |   2  6  8  9  7  8  5  3  4  2 |  10 ; final points:  8.16
Alma               Pavardaite3 |   3  5 10  8  7  4  5  4  5  3 |  10 ; final points:  8.16
Irma               Pavardaite1 |   7  3  4  7  5  4  6  5  4  9 |  10 ; final points:  8.16
Darius             Pavardenis3 |   3  8  6  3  5  8  1 10  9  1 |  10 ; final points:  8.16
Jolanta            Pavardaite6 |   9  2  2  5  3  9  9  4  9  2 |  10 ; final points:  8.16
Ignas              Pavardenis7 |   1  7 10  6  6 10  9  8  9  3 |   9 ; final points:  8.16
Petras             Pavardenis8 |   7  4  2  5  8 10  2  5  8  3 |  10 ; final points:  8.16
Ignas              Pavardenis5 |   8  7  8  6  6  3  1  8  4  3 |  10 ; final points:  8.16
Irma               Pavardaite5 |   1 10  7  5  5  5  2  2  9  8 |  10 ; final points:  8.16
Darius             Pavardenis8 |   9  9  8  4 10  8  9  4  1  7 |   9 ; final points:  8.16
Irena              Pavardaite3 |   5  3  2  3  6 10  5  7 10  3 |  10 ; final points:  8.16
Darius             Pavardenis2 |   9  3  5  3  6  1  7  3 10  7 |  10 ; final points:  8.16
Irma               Pavardaite6 |   2 10  1  8  7  7  5  1  9  4 |  10 ; final points:  8.16
Irena              Pavardaite6 |   2 10  5  7  1  4  9  7  8  1 |  10 ; final points:  8.16
Alma               Pavardaite6 |   7  7  8  9  6  5  5  4  2  2 |  10 ; final points:  8.20
Simas             Pavardenis10 |   4  7  5 10  8  8  2  3  4  4 |  10 ; final points:  8.20
Ignas              Pavardenis4 |  10  9  2  3  8  4  1  5  5  8 |  10 ; final points:  8.20
Alma               Pavardaite6 |   1 10  6  1  3  5  6  8  5 10 |  10 ; final points:  8.20
Irena              Pavardaite5 |   8  1 10  5  7  1  6  3  9  5 |  10 ; final points:  8.20
Egle               Pavardaite1 |   6  5  9  5  7  5  4  1  6  7 |  10 ; final points:  8.20
Jolanta            Pavardaite1 |  10  2 10  2 10  6  6  9  5 10 |   9 ; final points:  8.20
Darius             Pavardenis5 |  10  2  4  7  5  7  7  2  5  6 |  10 ; final points:  8.20
Alma               Pavardaite1 |   1  4  4  5  6 10  1 10 10  4 |  10 ; final points:  8.20
Petras             Pavardenis3 |   5  3  1  8  7  8  7  6  9  1 |  10 ; final points:  8.20
Irena             Pavardaite10 |  10  8  7  5  5  7  4 10  4 10 |   9 ; final points:  8.20
Petras             Pavardenis1 |   7  3  1  3  9 10  8 10 10  9 |   9 ; final points:  8.20
Petras            Pavardenis10 |  10 10  4  7  6  1  6  4  5  2 |  10 ; final points:  8.20
Darius             Pavardenis3 |  10  5  7  2  4  7  3  2 10  5 |  10 ; final points:  8.20
Irma               Pavardaite8 |   5  5  4  5 10  3  9  4  9  1 |  10 ; final points:  8.20
Simas              Pavardenis4 |   2  7 10  4  6 10  2 10  2  2 |  10 ; final points:  8.20
Irena              Pavardaite4 |   1  2  5  4  8  8  9  4  5  9 |  10 ; final points:  8.20
Darius            Pavardenis10 |   3  2  8 10  8  2  3  8  6  5 |  10 ; final points:  8.20
Irma               Pavardaite5 |   9  5  7  6  3  3  2 10  9  1 |  10 ; final points:  8.20
Irena              Pavardaite6 |   2  7  1  2  8  8 10  2  7  8 |  10 ; final points:  8.20
Darius             Pavardenis2 |   3  9 10  4  5  2  2  9  8  3 |  10 ; final points:  8.20
Jonas              Pavardenis9 |  10  8  4  3  2  1 10  4  5  8 |  10 ; final points:  8.20
Ignas              Pavardenis4 |   9  1  2  6 10 10  9  2  5  1 |  10 ; final points:  8.20
Jonas              Pavardenis6 |   8  7  8  8  6  7 10  8  1  7 |   9 ; final points:  8.20
Simas              Pavardenis8 |   9  6  1  2 10  1  5  8  7  6 |  10 ; final points:  8.20
Simas              Pavardenis9 |   6  1  4  9  4 10  1  5  6  9 |  10 ; final points:  8.20
Irma               Pavardaite2 |   6 10  3  2  9  8  9 10 10  3 |   9 ; final points:  8.20
Ignas              Pavardenis4 |   5  7  9 10  7  8  9  8  2  5 |   9 ; final points:  8.20
Egle               Pavardaite8 |   3  7  8  8  2  9  7  2  8  1 |  10 ; final points:  8.20
Irena             Pavardaite10 |   8  7  5  3  6 10  8  6  9  8 |   9 ; final points:  8.20
Darius             Pavardenis7 |   3  6  8  5  3  6  9  3  2 10 |  10 ; final points:  8.20
Jonas              Pavardenis1 |   4  3 10  1  2  6  9  3 10  7 |  10 ; final points:  8.20
Darius             Pavardenis3 |   8  6  9  5  8  7  8  1  2  1 |  10 ; final points:  8.20
Egle               Pavardaite4 |   8  1  4  8  3  2  4  8  8  9 |  10 ; final points:  8.20
Irena              Pavardaite3 |   8  7  8  1  2  9  5  1  8  6 |  10 ; final points:  8.20
Jonas             Pavardenis10 |  10  4  8  5 10  5  5  5 10  8 |   9 ; final points:  8.20
Alma               Pavardaite1 |   8  5  1  6  9  4  6  5  3  8 |  10 ; final points:  8.20
Simas              Pavardenis9 |   4  8  2  5  8  5  5  5  9  4 |  10 ; final points:  8.20
Irena              Pavardaite8 |   3  1 10  6  6  7  1  6  6  9 |  10 ; final points:  8.20
Jolanta            Pavardaite3 |   7  6  4  8  2  3  8  2  7  8 |  10 ; final points:  8.20
Alma               Pavardaite6 |   8  3  5  8  1  8  5  6 10  1 |  10 ; final points:  8.20
Ignas             Pavardenis10 |   5  4  5 10  1  9  9  8  3  1 |  10 ; final points:  8.20
Irma               Pavardaite1 |  10  2  1  6  9  2 10  4  9  2 |  10 ; final points:  8.20
Irma               Pavardaite7 |   7 10  6  7  9  1  2  3  1  9 |  10 ; final points:  8.20
Irma               Pavardaite1 |   2  8  5  5  3  2  4  8 10  8 |  10 ; final points:  8.20
Jolanta            Pavardaite8 |   9 10 10  7  7  3  1  2  2  4 |  10 ; final points:  8.20
Egle               Pavardaite3 |   1  9  3  6  4  6  8  7  4  7 |  10 ; final points:  8.20
Darius             Pavardenis9 |   3  5  5  9  5  7  3  7  8  3 |  10 ; final points:  8.20
Simas              Pavardenis7 |   8  4  2  2 10  8  1  9  4  7 |  10 ; final points:  8.20
Alma               Pavardaite8 |   1  9  1  6  6  7  6  2  9  8 |  10 ; final points:  8.20
Jolanta            Pavardaite9 |   4  5  7 10  7  6  6  1  6  3 |  10 ; final points:  8.20
Darius            Pavardenis10 |   9  9  7  9  6  1  6  5  9  9 |   9 ; final points:  8.20
Darius             Pavardenis1 |   1  9  7  7  5  1  6  4  9  7 |  10 ; final points:  8.24
Jonas              Pavardenis4 |   2  1  7  2 10  3 10 10  9  2 |  10 ; final points:  8.24
Ignas              Pavardenis3 |   5  6 10  4  6  9 10  7  7  7 |   9 ; final points:  8.24
Petras             Pavardenis8 |   7 10  8  2  3  6  2  2  8  8 |  10 ; final points:  8.24
Simas              Pavardenis5 |   1 10 10  7  7  5 10  9  6  6 |   9 ; final points:  8.24
Jolanta           Pavardaite10 |  10  3  7  5  7  5 10  9  9  6 |   9 ; final points:  8.24
Egle               Pavardaite7 |   2  9  3  9  2  5 10  5  9  2 |  10 ; final points:  8.24
Irena              Pavardaite6 |   8  7  7  6  2  1  9  4  2 10 |  10 ; final points:  8.24
Simas              Pavardenis1 |   7  5  7  9  8  6 10  8  2  9 |   9 ; final points:  8.24
Darius             Pavardenis3 |   3  3  4  9 10  3  1  7 10  6 |  10 ; final points:  8.24
Alma               Pavardaite8 |   2  3  9  4  5  4  9 10  3  7 |  10 ; final points:  8.24
Jolanta            Pavardaite3 |  10  2  4  2  3  8  8  3  7  9 |  10 ; final points:  8.24
